starttime	seconds	ctime	dtime	ttime	wait
Fri Nov 01 22:39:58 2024	1730515198	0	5	5	2
Fri Nov 01 22:40:02 2024	1730515202	0	5	5	2
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	2
Fri Nov 01 22:40:02 2024	1730515202	0	5	5	2
Fri Nov 01 22:39:59 2024	1730515199	0	5	5	2
Fri Nov 01 22:40:02 2024	1730515202	0	5	5	2
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	2
Fri Nov 01 22:40:03 2024	1730515203	0	5	5	2
Fri Nov 01 22:39:53 2024	1730515193	0	5	5	3
Fri Nov 01 22:39:56 2024	1730515196	0	5	5	5
Fri Nov 01 22:39:59 2024	1730515199	0	5	5	2
Fri Nov 01 22:39:54 2024	1730515194	0	5	5	2
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	3
Fri Nov 01 22:40:01 2024	1730515201	0	5	5	2
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	2
Fri Nov 01 22:40:01 2024	1730515201	0	5	5	2
Fri Nov 01 22:40:02 2024	1730515202	0	5	5	2
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	2
Fri Nov 01 22:40:03 2024	1730515203	0	5	5	2
Fri Nov 01 22:39:56 2024	1730515196	0	5	5	2
Fri Nov 01 22:39:53 2024	1730515193	0	5	5	3
Fri Nov 01 22:39:54 2024	1730515194	0	5	5	2
Fri Nov 01 22:40:02 2024	1730515202	0	5	5	1
Fri Nov 01 22:39:53 2024	1730515193	0	5	5	2
Fri Nov 01 22:39:59 2024	1730515199	0	5	5	2
Fri Nov 01 22:40:00 2024	1730515200	0	5	5	2
Fri Nov 01 22:40:00 2024	1730515200	0	5	5	2
Fri Nov 01 22:39:59 2024	1730515199	0	5	5	2
Fri Nov 01 22:40:00 2024	1730515200	0	5	5	3
Fri Nov 01 22:39:54 2024	1730515194	0	5	5	5
Fri Nov 01 22:40:00 2024	1730515200	0	5	5	2
Fri Nov 01 22:39:58 2024	1730515198	0	5	5	2
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	2
Fri Nov 01 22:40:01 2024	1730515201	0	5	5	2
Fri Nov 01 22:39:56 2024	1730515196	0	5	5	5
Fri Nov 01 22:39:58 2024	1730515198	0	5	5	2
Fri Nov 01 22:39:57 2024	1730515197	0	5	5	2
Fri Nov 01 22:39:53 2024	1730515193	0	5	5	1
Fri Nov 01 22:39:54 2024	1730515194	0	5	5	2
Fri Nov 01 22:39:59 2024	1730515199	0	4	5	2
Fri Nov 01 22:40:00 2024	1730515200	0	5	5	3
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	3
Fri Nov 01 22:40:00 2024	1730515200	0	5	5	3
Fri Nov 01 22:40:02 2024	1730515202	0	5	5	2
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	3
Fri Nov 01 22:40:01 2024	1730515201	0	5	5	2
Fri Nov 01 22:39:58 2024	1730515198	0	5	5	2
Fri Nov 01 22:40:02 2024	1730515202	0	5	5	2
Fri Nov 01 22:39:56 2024	1730515196	0	5	5	2
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	4
Fri Nov 01 22:39:58 2024	1730515198	0	5	5	1
Fri Nov 01 22:40:03 2024	1730515203	0	5	5	2
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	2
Fri Nov 01 22:40:00 2024	1730515200	0	5	5	2
Fri Nov 01 22:39:59 2024	1730515199	0	5	5	2
Fri Nov 01 22:39:53 2024	1730515193	0	5	5	2
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	2
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	2
Fri Nov 01 22:39:53 2024	1730515193	0	5	5	3
Fri Nov 01 22:40:00 2024	1730515200	0	5	5	2
Fri Nov 01 22:39:53 2024	1730515193	0	5	5	2
Fri Nov 01 22:39:58 2024	1730515198	0	5	5	3
Fri Nov 01 22:40:03 2024	1730515203	0	5	5	2
Fri Nov 01 22:39:59 2024	1730515199	0	5	5	2
Fri Nov 01 22:40:03 2024	1730515203	0	5	5	2
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	2
Fri Nov 01 22:39:53 2024	1730515193	0	5	5	3
Fri Nov 01 22:39:53 2024	1730515193	0	5	5	2
Fri Nov 01 22:39:53 2024	1730515193	0	5	5	2
Fri Nov 01 22:39:58 2024	1730515198	0	5	5	2
Fri Nov 01 22:39:58 2024	1730515198	0	5	5	2
Fri Nov 01 22:40:01 2024	1730515201	0	5	5	2
Fri Nov 01 22:40:00 2024	1730515200	0	5	5	2
Fri Nov 01 22:39:58 2024	1730515198	0	5	5	2
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	2
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	2
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	2
Fri Nov 01 22:39:56 2024	1730515196	0	5	5	5
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	2
Fri Nov 01 22:39:59 2024	1730515199	0	5	5	2
Fri Nov 01 22:39:54 2024	1730515194	0	5	5	2
Fri Nov 01 22:40:02 2024	1730515202	0	5	5	3
Fri Nov 01 22:40:03 2024	1730515203	0	5	5	2
Fri Nov 01 22:39:54 2024	1730515194	0	5	5	2
Fri Nov 01 22:39:53 2024	1730515193	0	5	5	2
Fri Nov 01 22:40:02 2024	1730515202	0	5	5	3
Fri Nov 01 22:40:01 2024	1730515201	0	5	5	1
Fri Nov 01 22:39:54 2024	1730515194	0	5	5	2
Fri Nov 01 22:39:53 2024	1730515193	0	5	5	2
Fri Nov 01 22:39:54 2024	1730515194	0	5	5	2
Fri Nov 01 22:40:01 2024	1730515201	0	5	5	1
Fri Nov 01 22:39:54 2024	1730515194	0	5	5	1
Fri Nov 01 22:39:54 2024	1730515194	0	5	5	2
Fri Nov 01 22:40:00 2024	1730515200	0	5	5	3
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	2
Fri Nov 01 22:40:03 2024	1730515203	0	5	5	2
Fri Nov 01 22:40:03 2024	1730515203	0	5	5	2
Fri Nov 01 22:39:53 2024	1730515193	0	5	5	3
Fri Nov 01 22:39:54 2024	1730515194	0	5	5	2
Fri Nov 01 22:39:53 2024	1730515193	0	5	5	2
Fri Nov 01 22:40:03 2024	1730515203	0	5	5	2
Fri Nov 01 22:39:53 2024	1730515193	0	5	5	2
Fri Nov 01 22:39:59 2024	1730515199	0	5	5	2
Fri Nov 01 22:40:00 2024	1730515200	0	5	5	2
Fri Nov 01 22:40:01 2024	1730515201	0	5	5	2
Fri Nov 01 22:39:59 2024	1730515199	0	5	5	3
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	2
Fri Nov 01 22:39:56 2024	1730515196	0	5	5	2
Fri Nov 01 22:40:00 2024	1730515200	0	5	5	2
Fri Nov 01 22:39:59 2024	1730515199	0	5	5	2
Fri Nov 01 22:39:54 2024	1730515194	0	5	5	3
Fri Nov 01 22:39:56 2024	1730515196	0	5	5	3
Fri Nov 01 22:39:54 2024	1730515194	0	5	5	2
Fri Nov 01 22:39:54 2024	1730515194	0	5	5	2
Fri Nov 01 22:39:57 2024	1730515197	0	5	5	2
Fri Nov 01 22:39:53 2024	1730515193	0	5	5	2
Fri Nov 01 22:39:58 2024	1730515198	0	5	5	2
Fri Nov 01 22:39:57 2024	1730515197	0	5	5	2
Fri Nov 01 22:40:03 2024	1730515203	0	5	5	2
Fri Nov 01 22:39:54 2024	1730515194	0	5	5	2
Fri Nov 01 22:40:02 2024	1730515202	0	5	5	2
Fri Nov 01 22:39:57 2024	1730515197	0	5	5	2
Fri Nov 01 22:39:57 2024	1730515197	0	5	5	2
Fri Nov 01 22:40:01 2024	1730515201	0	5	5	2
Fri Nov 01 22:39:53 2024	1730515193	0	5	5	4
Fri Nov 01 22:39:53 2024	1730515193	0	5	5	2
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	2
Fri Nov 01 22:40:03 2024	1730515203	0	5	5	2
Fri Nov 01 22:40:00 2024	1730515200	0	5	5	2
Fri Nov 01 22:39:59 2024	1730515199	0	5	5	2
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	2
Fri Nov 01 22:40:02 2024	1730515202	0	5	5	2
Fri Nov 01 22:39:59 2024	1730515199	0	5	5	2
Fri Nov 01 22:40:03 2024	1730515203	0	5	5	3
Fri Nov 01 22:39:56 2024	1730515196	0	5	5	2
Fri Nov 01 22:40:00 2024	1730515200	0	5	5	2
Fri Nov 01 22:39:54 2024	1730515194	0	5	5	2
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	2
Fri Nov 01 22:40:01 2024	1730515201	0	5	5	2
Fri Nov 01 22:39:59 2024	1730515199	0	5	5	2
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	2
Fri Nov 01 22:40:03 2024	1730515203	0	5	5	2
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	2
Fri Nov 01 22:39:57 2024	1730515197	0	5	5	2
Fri Nov 01 22:40:01 2024	1730515201	0	5	5	2
Fri Nov 01 22:39:53 2024	1730515193	0	5	5	2
Fri Nov 01 22:39:56 2024	1730515196	0	5	5	4
Fri Nov 01 22:39:59 2024	1730515199	0	5	5	2
Fri Nov 01 22:40:02 2024	1730515202	0	5	5	2
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	2
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	2
Fri Nov 01 22:39:56 2024	1730515196	0	5	5	4
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	2
Fri Nov 01 22:39:53 2024	1730515193	0	5	5	3
Fri Nov 01 22:39:57 2024	1730515197	0	5	5	2
Fri Nov 01 22:39:56 2024	1730515196	0	5	5	5
Fri Nov 01 22:39:54 2024	1730515194	0	5	5	2
Fri Nov 01 22:40:01 2024	1730515201	0	5	5	2
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	2
Fri Nov 01 22:39:59 2024	1730515199	0	5	5	2
Fri Nov 01 22:39:54 2024	1730515194	0	5	5	1
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	2
Fri Nov 01 22:39:54 2024	1730515194	0	5	5	2
Fri Nov 01 22:39:59 2024	1730515199	0	5	5	2
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	2
Fri Nov 01 22:39:54 2024	1730515194	0	5	5	2
Fri Nov 01 22:40:03 2024	1730515203	0	5	5	2
Fri Nov 01 22:39:54 2024	1730515194	0	5	5	2
Fri Nov 01 22:40:00 2024	1730515200	0	5	5	2
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	4
Fri Nov 01 22:39:54 2024	1730515194	0	5	5	2
Fri Nov 01 22:39:54 2024	1730515194	0	5	5	2
Fri Nov 01 22:39:56 2024	1730515196	0	5	5	5
Fri Nov 01 22:39:56 2024	1730515196	0	5	5	2
Fri Nov 01 22:39:53 2024	1730515193	0	5	5	2
Fri Nov 01 22:39:54 2024	1730515194	0	5	5	2
Fri Nov 01 22:39:54 2024	1730515194	0	5	5	2
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	2
Fri Nov 01 22:40:02 2024	1730515202	0	5	5	2
Fri Nov 01 22:40:03 2024	1730515203	0	5	5	2
Fri Nov 01 22:39:56 2024	1730515196	0	5	5	5
Fri Nov 01 22:40:00 2024	1730515200	0	5	5	1
Fri Nov 01 22:39:53 2024	1730515193	0	5	5	2
Fri Nov 01 22:40:03 2024	1730515203	0	5	5	2
Fri Nov 01 22:39:53 2024	1730515193	0	5	5	3
Fri Nov 01 22:39:54 2024	1730515194	0	5	5	2
Fri Nov 01 22:39:54 2024	1730515194	0	5	5	2
Fri Nov 01 22:39:59 2024	1730515199	0	5	5	2
Fri Nov 01 22:39:57 2024	1730515197	0	5	5	4
Fri Nov 01 22:39:59 2024	1730515199	0	5	5	2
Fri Nov 01 22:40:03 2024	1730515203	0	5	5	2
Fri Nov 01 22:40:03 2024	1730515203	0	5	5	3
Fri Nov 01 22:39:56 2024	1730515196	0	5	5	5
Fri Nov 01 22:39:54 2024	1730515194	0	5	5	2
Fri Nov 01 22:39:53 2024	1730515193	0	5	5	2
Fri Nov 01 22:39:54 2024	1730515194	0	5	5	2
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	3
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	2
Fri Nov 01 22:39:56 2024	1730515196	0	5	5	5
Fri Nov 01 22:39:59 2024	1730515199	0	5	5	2
Fri Nov 01 22:39:54 2024	1730515194	0	5	5	2
Fri Nov 01 22:40:02 2024	1730515202	0	5	5	2
Fri Nov 01 22:39:56 2024	1730515196	0	5	5	5
Fri Nov 01 22:39:57 2024	1730515197	0	5	5	2
Fri Nov 01 22:40:03 2024	1730515203	0	5	5	3
Fri Nov 01 22:39:57 2024	1730515197	0	5	5	2
Fri Nov 01 22:39:56 2024	1730515196	0	5	5	2
Fri Nov 01 22:39:57 2024	1730515197	0	5	5	2
Fri Nov 01 22:39:59 2024	1730515199	0	5	5	2
Fri Nov 01 22:39:57 2024	1730515197	0	5	5	2
Fri Nov 01 22:39:59 2024	1730515199	0	5	5	5
Fri Nov 01 22:39:54 2024	1730515194	0	5	5	2
Fri Nov 01 22:39:53 2024	1730515193	0	5	5	2
Fri Nov 01 22:39:58 2024	1730515198	0	5	5	2
Fri Nov 01 22:40:01 2024	1730515201	0	5	5	1
Fri Nov 01 22:39:54 2024	1730515194	0	5	5	2
Fri Nov 01 22:39:54 2024	1730515194	0	5	5	2
Fri Nov 01 22:39:58 2024	1730515198	0	5	5	2
Fri Nov 01 22:39:54 2024	1730515194	0	5	5	5
Fri Nov 01 22:40:03 2024	1730515203	0	5	5	2
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	2
Fri Nov 01 22:40:01 2024	1730515201	0	5	5	1
Fri Nov 01 22:39:53 2024	1730515193	0	5	5	2
Fri Nov 01 22:40:03 2024	1730515203	0	5	5	2
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	2
Fri Nov 01 22:39:59 2024	1730515199	0	5	5	2
Fri Nov 01 22:39:53 2024	1730515193	0	5	5	2
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	3
Fri Nov 01 22:39:58 2024	1730515198	0	5	5	2
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	2
Fri Nov 01 22:39:58 2024	1730515198	0	5	5	2
Fri Nov 01 22:39:54 2024	1730515194	0	5	5	3
Fri Nov 01 22:39:54 2024	1730515194	0	5	5	5
Fri Nov 01 22:40:00 2024	1730515200	0	5	5	2
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	2
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	3
Fri Nov 01 22:39:54 2024	1730515194	0	5	5	2
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	4
Fri Nov 01 22:40:00 2024	1730515200	0	5	5	2
Fri Nov 01 22:39:54 2024	1730515194	0	5	5	2
Fri Nov 01 22:39:59 2024	1730515199	0	5	5	2
Fri Nov 01 22:39:53 2024	1730515193	0	5	5	2
Fri Nov 01 22:39:58 2024	1730515198	0	5	5	2
Fri Nov 01 22:39:59 2024	1730515199	0	5	5	2
Fri Nov 01 22:39:53 2024	1730515193	0	5	5	2
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	2
Fri Nov 01 22:39:57 2024	1730515197	0	5	5	2
Fri Nov 01 22:40:00 2024	1730515200	0	5	5	2
Fri Nov 01 22:39:53 2024	1730515193	0	5	5	2
Fri Nov 01 22:40:02 2024	1730515202	0	5	5	2
Fri Nov 01 22:39:54 2024	1730515194	0	5	5	2
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	4
Fri Nov 01 22:39:56 2024	1730515196	0	5	5	2
Fri Nov 01 22:39:58 2024	1730515198	0	5	5	1
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	2
Fri Nov 01 22:39:53 2024	1730515193	0	5	5	2
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	2
Fri Nov 01 22:39:58 2024	1730515198	0	5	5	2
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	3
Fri Nov 01 22:39:59 2024	1730515199	0	5	5	2
Fri Nov 01 22:39:58 2024	1730515198	0	5	5	2
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	2
Fri Nov 01 22:39:54 2024	1730515194	0	5	5	2
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	2
Fri Nov 01 22:39:54 2024	1730515194	0	5	5	4
Fri Nov 01 22:40:00 2024	1730515200	0	5	5	2
Fri Nov 01 22:39:53 2024	1730515193	0	5	5	2
Fri Nov 01 22:40:01 2024	1730515201	0	5	5	2
Fri Nov 01 22:39:58 2024	1730515198	0	5	5	2
Fri Nov 01 22:39:57 2024	1730515197	0	5	5	2
Fri Nov 01 22:40:00 2024	1730515200	0	5	5	3
Fri Nov 01 22:39:54 2024	1730515194	0	5	5	2
Fri Nov 01 22:39:57 2024	1730515197	0	5	5	2
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	2
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	2
Fri Nov 01 22:39:53 2024	1730515193	0	5	5	2
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	2
Fri Nov 01 22:39:58 2024	1730515198	0	5	5	2
Fri Nov 01 22:40:00 2024	1730515200	0	5	5	3
Fri Nov 01 22:39:53 2024	1730515193	0	5	5	2
Fri Nov 01 22:39:59 2024	1730515199	0	5	5	2
Fri Nov 01 22:39:54 2024	1730515194	0	5	5	2
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	2
Fri Nov 01 22:40:01 2024	1730515201	0	5	5	2
Fri Nov 01 22:40:02 2024	1730515202	0	5	5	2
Fri Nov 01 22:39:53 2024	1730515193	0	5	5	2
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	1
Fri Nov 01 22:40:03 2024	1730515203	0	5	5	2
Fri Nov 01 22:39:58 2024	1730515198	0	5	5	2
Fri Nov 01 22:39:54 2024	1730515194	0	5	5	3
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	3
Fri Nov 01 22:40:03 2024	1730515203	0	5	5	2
Fri Nov 01 22:39:54 2024	1730515194	0	5	5	1
Fri Nov 01 22:39:56 2024	1730515196	0	5	5	2
Fri Nov 01 22:39:54 2024	1730515194	0	5	5	3
Fri Nov 01 22:40:03 2024	1730515203	0	5	5	2
Fri Nov 01 22:39:54 2024	1730515194	0	5	5	2
Fri Nov 01 22:39:53 2024	1730515193	0	5	5	2
Fri Nov 01 22:40:02 2024	1730515202	0	5	5	2
Fri Nov 01 22:40:02 2024	1730515202	0	5	5	2
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	3
Fri Nov 01 22:40:00 2024	1730515200	0	5	5	2
Fri Nov 01 22:39:53 2024	1730515193	0	5	5	2
Fri Nov 01 22:39:57 2024	1730515197	0	5	5	2
Fri Nov 01 22:39:59 2024	1730515199	0	5	5	2
Fri Nov 01 22:40:01 2024	1730515201	0	5	5	2
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	2
Fri Nov 01 22:39:56 2024	1730515196	0	5	5	5
Fri Nov 01 22:40:01 2024	1730515201	0	5	5	3
Fri Nov 01 22:40:00 2024	1730515200	0	5	5	2
Fri Nov 01 22:39:58 2024	1730515198	0	5	5	2
Fri Nov 01 22:39:54 2024	1730515194	0	5	5	2
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	2
Fri Nov 01 22:39:53 2024	1730515193	0	5	5	2
Fri Nov 01 22:39:54 2024	1730515194	0	5	5	2
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	2
Fri Nov 01 22:40:02 2024	1730515202	0	5	5	2
Fri Nov 01 22:40:01 2024	1730515201	0	5	5	3
Fri Nov 01 22:39:54 2024	1730515194	0	5	5	4
Fri Nov 01 22:40:03 2024	1730515203	0	5	5	2
Fri Nov 01 22:40:01 2024	1730515201	0	5	5	2
Fri Nov 01 22:40:02 2024	1730515202	0	5	5	2
Fri Nov 01 22:39:54 2024	1730515194	0	5	5	3
Fri Nov 01 22:40:00 2024	1730515200	0	5	5	3
Fri Nov 01 22:39:53 2024	1730515193	0	5	5	2
Fri Nov 01 22:39:56 2024	1730515196	0	5	5	4
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	2
Fri Nov 01 22:39:58 2024	1730515198	0	5	5	2
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	3
Fri Nov 01 22:39:56 2024	1730515196	0	5	5	2
Fri Nov 01 22:39:53 2024	1730515193	0	5	5	3
Fri Nov 01 22:40:01 2024	1730515201	0	5	5	1
Fri Nov 01 22:40:01 2024	1730515201	0	5	5	1
Fri Nov 01 22:40:02 2024	1730515202	0	5	5	2
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	2
Fri Nov 01 22:39:56 2024	1730515196	0	5	5	1
Fri Nov 01 22:39:53 2024	1730515193	0	5	5	2
Fri Nov 01 22:39:56 2024	1730515196	0	5	5	2
Fri Nov 01 22:39:57 2024	1730515197	0	5	5	2
Fri Nov 01 22:39:53 2024	1730515193	0	5	5	3
Fri Nov 01 22:39:58 2024	1730515198	0	5	5	1
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	2
Fri Nov 01 22:39:53 2024	1730515193	0	5	5	3
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	2
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	2
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	2
Fri Nov 01 22:40:02 2024	1730515202	0	5	5	2
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	2
Fri Nov 01 22:39:54 2024	1730515194	0	5	5	2
Fri Nov 01 22:39:53 2024	1730515193	0	5	5	2
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	2
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	2
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	2
Fri Nov 01 22:40:03 2024	1730515203	0	5	5	2
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	3
Fri Nov 01 22:40:01 2024	1730515201	0	5	5	2
Fri Nov 01 22:40:01 2024	1730515201	0	5	5	2
Fri Nov 01 22:39:56 2024	1730515196	0	5	5	2
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	2
Fri Nov 01 22:40:00 2024	1730515200	0	5	5	2
Fri Nov 01 22:39:59 2024	1730515199	0	5	5	2
Fri Nov 01 22:40:00 2024	1730515200	0	5	5	2
Fri Nov 01 22:40:03 2024	1730515203	0	5	5	2
Fri Nov 01 22:39:59 2024	1730515199	0	5	5	2
Fri Nov 01 22:39:56 2024	1730515196	0	5	5	2
Fri Nov 01 22:39:53 2024	1730515193	0	5	5	2
Fri Nov 01 22:39:54 2024	1730515194	0	5	5	2
Fri Nov 01 22:39:53 2024	1730515193	0	5	5	3
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	5
Fri Nov 01 22:39:53 2024	1730515193	0	5	5	3
Fri Nov 01 22:39:59 2024	1730515199	0	5	5	2
Fri Nov 01 22:39:54 2024	1730515194	0	5	5	2
Fri Nov 01 22:39:53 2024	1730515193	0	5	5	2
Fri Nov 01 22:39:58 2024	1730515198	0	5	5	2
Fri Nov 01 22:39:54 2024	1730515194	0	5	5	2
Fri Nov 01 22:39:56 2024	1730515196	0	5	5	5
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	2
Fri Nov 01 22:39:58 2024	1730515198	0	5	5	3
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	2
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	2
Fri Nov 01 22:39:54 2024	1730515194	0	5	5	2
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	3
Fri Nov 01 22:40:00 2024	1730515200	0	5	5	2
Fri Nov 01 22:39:56 2024	1730515196	0	5	5	2
Fri Nov 01 22:40:00 2024	1730515200	0	5	5	2
Fri Nov 01 22:39:59 2024	1730515199	0	5	5	2
Fri Nov 01 22:39:57 2024	1730515197	0	5	5	2
Fri Nov 01 22:39:53 2024	1730515193	0	5	5	3
Fri Nov 01 22:39:54 2024	1730515194	0	5	5	5
Fri Nov 01 22:39:58 2024	1730515198	0	5	5	2
Fri Nov 01 22:39:57 2024	1730515197	0	5	5	2
Fri Nov 01 22:39:57 2024	1730515197	0	5	5	2
Fri Nov 01 22:39:54 2024	1730515194	0	5	5	3
Fri Nov 01 22:40:00 2024	1730515200	0	5	5	3
Fri Nov 01 22:39:58 2024	1730515198	0	5	5	2
Fri Nov 01 22:40:02 2024	1730515202	0	5	5	2
Fri Nov 01 22:40:01 2024	1730515201	0	5	5	2
Fri Nov 01 22:39:57 2024	1730515197	0	5	5	3
Fri Nov 01 22:39:58 2024	1730515198	0	5	5	2
Fri Nov 01 22:39:54 2024	1730515194	0	5	5	2
Fri Nov 01 22:39:53 2024	1730515193	0	5	5	2
Fri Nov 01 22:39:57 2024	1730515197	0	5	5	2
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	2
Fri Nov 01 22:39:59 2024	1730515199	0	5	5	2
Fri Nov 01 22:39:54 2024	1730515194	0	5	5	2
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	2
Fri Nov 01 22:39:53 2024	1730515193	0	5	5	2
Fri Nov 01 22:39:53 2024	1730515193	0	5	5	2
Fri Nov 01 22:40:03 2024	1730515203	0	5	5	2
Fri Nov 01 22:39:58 2024	1730515198	0	5	5	1
Fri Nov 01 22:40:00 2024	1730515200	0	5	5	2
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	2
Fri Nov 01 22:40:03 2024	1730515203	0	5	5	2
Fri Nov 01 22:39:59 2024	1730515199	0	5	5	2
Fri Nov 01 22:39:53 2024	1730515193	0	5	5	2
Fri Nov 01 22:39:56 2024	1730515196	0	5	5	2
Fri Nov 01 22:39:53 2024	1730515193	0	5	5	2
Fri Nov 01 22:39:59 2024	1730515199	0	5	5	2
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	3
Fri Nov 01 22:39:59 2024	1730515199	0	5	5	2
Fri Nov 01 22:39:58 2024	1730515198	0	5	5	3
Fri Nov 01 22:39:53 2024	1730515193	0	5	5	2
Fri Nov 01 22:39:54 2024	1730515194	0	5	5	2
Fri Nov 01 22:39:53 2024	1730515193	0	5	5	2
Fri Nov 01 22:40:00 2024	1730515200	0	5	5	2
Fri Nov 01 22:40:02 2024	1730515202	0	5	5	2
Fri Nov 01 22:39:57 2024	1730515197	0	5	5	2
Fri Nov 01 22:40:02 2024	1730515202	0	5	5	2
Fri Nov 01 22:39:54 2024	1730515194	0	5	5	2
Fri Nov 01 22:39:56 2024	1730515196	0	5	5	2
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	2
Fri Nov 01 22:40:01 2024	1730515201	0	5	5	2
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	3
Fri Nov 01 22:39:53 2024	1730515193	0	5	5	2
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	2
Fri Nov 01 22:39:56 2024	1730515196	0	5	5	2
Fri Nov 01 22:39:53 2024	1730515193	0	5	5	2
Fri Nov 01 22:39:59 2024	1730515199	0	5	5	2
Fri Nov 01 22:40:03 2024	1730515203	0	5	5	2
Fri Nov 01 22:40:02 2024	1730515202	0	5	5	2
Fri Nov 01 22:39:59 2024	1730515199	0	5	5	2
Fri Nov 01 22:39:54 2024	1730515194	0	5	5	3
Fri Nov 01 22:40:02 2024	1730515202	0	5	5	2
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	2
Fri Nov 01 22:39:54 2024	1730515194	0	5	5	3
Fri Nov 01 22:39:55 2024	1730515195	0	5	5	2
Fri Nov 01 22:40:02 2024	1730515202	0	5	5	2
Fri Nov 01 22:39:57 2024	1730515197	0	5	5	2
Fri Nov 01 22:39:54 2024	1730515194	0	5	5	2
Fri Nov 01 22:39:57 2024	1730515197	0	5	5	2
